Hello World!
{
	filename: train-images-idx3-ubyte
	type: train
	magic number: 2051
	images: 1000
	imagesTotal: 60000
	mean: 0.128239
	std. dev.: 0.305139
}
{
	filename: train-labels-idx1-ubyte
	type: train
	magic number: 2049
	images: 1000
	imagesTotal: 60000
	mean: 0.000000
	std. dev.: 0.000000
}
{
	filename: t10k-images-idx3-ubyte
	type: test
	magic number: 2051
	images: 1000
	imagesTotal: 10000
	mean: 0.122265
	std. dev.: 0.298380
}
{
	filename: t10k-labels-idx1-ubyte
	type: test
	magic number: 2049
	images: 1000
	imagesTotal: 10000
	mean: 0.000000
	std. dev.: 0.000000
}
CNN Architecture
CONV {
	input: 1X28X28
	output: 6X24X24
	weights: 6X1X5X5
}
RELU {
	input: 6X24X24
	output: 6X24X24
}
POOL {
	input: 6X24X24
	output: 6X12X12
	pool: 6X2X2
}
CONV {
	input: 6X12X12
	output: 16X8X8
	weights: 16X6X5X5
}
RELU {
	input: 16X8X8
	output: 16X8X8
}
POOL {
	input: 16X8X8
	output: 16X4X4
	pool: 16X2X2
}
FULL {
	input: 16X4X4
	output: 10X1X1
	weights: 10X16X4X4
}
SMAX {
	input: 10X1X1
	output: 10X1X1
}
LOSS {
	input: 10X1X1
	output: 10X1X1
	loss: 0.000000
}

TRAIN START
epoch	batch	image	input	output	pass	loss
	17.917252	17.917252	17.917252	17.917252	17.607313	16.771010	24.074014	28.687029	40.427799	43.906500	10.856421	0.000000	0.000000	0.000000	0.000000	19.857521	37.653443	25.701048	8.858032	2.082382	9.161377	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.917252	16.119772	22.076005	25.536436	35.624062	41.577084	20.276666	0.000000	0.000000	0.000000	0.000000	6.507633	5.860513	0.000000	0.000000	0.000000	0.000000	0.000000	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.297374	18.827668	22.223795	29.334911	40.799209	33.091412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.761139	18.983837	20.025579	31.764430	40.865077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.128561	17.038000	19.136955	35.007649	22.623960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.691972	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	18.945164	10.735505	13.686953	25.709150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.718829	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	15.102864	8.778219	7.340197	8.402904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.327714	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	14.164154	7.024785	2.002689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.327714	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	14.829952	6.040528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.326280	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.134507	11.461415	3.151261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.718829	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.917252	16.165394	12.715853	2.668392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.756234	16.917969	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
}--24X24
{
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.012854	0.895332	0.000000	0.000000	9.189189	21.519341	16.761012	15.225184	8.964836	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.338481	3.349094	0.000000	0.000000	0.000000	6.981612	5.630612	2.310823	2.298587	5.979537	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.454026	4.726832	0.000000	0.000000	0.000000	0.000000	4.553377	0.000000	0.000000	0.000000	5.691223	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.559067	5.151455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.653337	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.454026	5.431715	1.799723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.406376	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.559067	5.372041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039246	7.130422	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.559067	6.180384	0.339053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.067958	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	5.561708	2.586294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.042044	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	5.878412	1.619676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.417565	9.306509	7.920100	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	6.571682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.891031	29.328043	27.454360	19.994317	11.396030	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	6.960334	2.036106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.971957	29.115772	25.507447	23.737239	15.479643	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.454026	2.825191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.757496	11.650438	15.884343	11.768817	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	5.110505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.810727	4.908624	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.233440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.419410	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	4.993850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.246347	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	0.982499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.717152	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.389560	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.782906	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.782906	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	4.059815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.042044	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.028697	1.030359	0.537921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.694039	7.389560	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	6.228994	5.780596	4.399156	0.343337	0.000000	0.000000	0.000000	0.000000	0.000000	5.434149	7.545043	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
}--24X24
{
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	21.361842	0.000000	0.000000	0.000000	0.000000	0.000000	3.460159	21.692724	25.949398	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	23.339878	6.501784	0.000000	0.000000	0.000000	0.000000	0.000000	10.360590	26.604120	25.682263	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.041761	10.366517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.328547	27.195982	25.524012	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.679837	12.459124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.972224	27.309525	26.075056	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.041761	10.238434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.214670	26.663780	27.043967	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.679837	13.799084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.567553	25.184199	27.146668	25.568388	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.679837	16.609434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.928038	23.470720	27.081712	25.932834	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	14.856750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.650608	22.851404	27.317961	25.941723	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	14.470621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.041648	21.049160	22.936232	24.552235	25.277714	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	18.681923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.504633	18.433005	23.895219	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	21.042804	0.782412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.771744	23.375585	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	24.041761	6.374786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.473010	25.532514	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	14.215858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.790228	26.257059	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	22.701802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.863801	26.493587	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	17.917167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.745785	27.408925	26.757500	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	9.889978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.033234	27.447768	25.977288	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	8.638137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.299564	25.446015	27.350489	25.479499	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	10.405758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.346160	22.701893	27.059306	26.030612	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	13.047283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.091821	22.573821	27.121520	26.030612	25.381721	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	17.731880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.143805	23.679730	26.925284	25.941723	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	23.723165	8.998666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.205399	20.121315	25.989555	26.523755	25.479499	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	21.669714	13.860032	2.624622	0.000000	0.000000	1.711060	13.834529	22.999874	26.451953	26.048706	25.426165	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
}--24X24
}--6X24X24
POOL output: {
{
	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	46.734451	0.000000	109.305143	136.680436	72.408711	
	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	60.695804	0.000000	0.000000	152.990264	135.768070	71.363388	
	67.676481	67.676481	67.676481	67.676481	67.676481	60.695804	0.000000	0.000000	141.692462	146.552861	90.905822	67.676481	
	67.676481	67.676481	67.676481	67.676481	64.019936	0.000000	0.000000	135.021168	136.009584	99.469586	69.149437	67.676481	
	67.676481	67.676481	67.676481	67.676481	0.000000	0.000000	26.175731	80.098969	70.451478	69.592640	68.955476	67.676481	
	67.676481	67.676481	67.676481	0.000000	0.000000	0.000000	0.000000	0.000000	1.798253	105.611693	80.114316	67.676481	
	67.676481	67.676481	7.757518	0.000000	0.000000	0.000000	0.000000	0.000000	110.619179	155.337590	82.528606	67.676481	
	67.676481	67.676481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	147.129966	144.867810	74.652239	67.676481	
	67.676481	67.676481	0.000000	0.000000	0.000000	0.000000	0.000000	120.208805	134.782502	96.252242	67.937812	67.676481	
	67.676481	67.676481	0.000000	0.000000	0.000000	53.398365	99.756737	113.740637	93.421713	69.410768	67.676481	67.676481	
	67.676481	67.676481	53.236719	29.514530	67.395608	83.247277	91.958303	75.796737	67.937812	67.676481	67.676481	67.676481	
	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	67.676481	
}--12X12
{
	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	44.071878	0.083111	0.000000	20.427457	45.645263	
	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.120801	15.265769	0.000000	0.000000	13.465944	45.645263	
	45.645263	45.645263	45.645263	45.645263	45.645263	45.120801	18.390935	0.000000	0.000000	0.000000	44.593276	45.645263	
	45.645263	45.645263	45.645263	45.645263	45.370545	24.965959	0.000000	0.000000	0.000000	42.489302	45.645263	45.645263	
	45.645263	45.645263	45.645263	45.645263	23.326179	0.000000	0.000000	0.000000	13.606404	45.133917	45.645263	45.645263	
	45.645263	45.645263	45.645263	31.615207	0.000000	0.000000	0.000000	0.000000	0.000000	25.304704	45.645263	45.645263	
	45.645263	45.645263	40.902417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45.645263	45.645263	
	45.645263	45.645263	16.181858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.780532	45.645263	45.645263	
	45.645263	45.645263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.988356	45.645263	45.645263	
	45.645263	45.645263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.489302	45.645263	45.645263	45.645263	
	45.645263	45.645263	40.300286	4.625586	0.000000	7.592851	41.307466	45.645263	45.645263	45.645263	45.645263	45.645263	
	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	45.645263	
}--12X12
{
	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	23.961015	0.000000	0.000000	7.838599	24.189801	
	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.113539	3.491668	0.000000	0.000000	20.328894	24.189801	
	24.189801	24.189801	24.189801	24.189801	24.189801	24.113539	6.806319	0.000000	0.000000	14.928504	24.180768	24.189801	
	24.189801	24.189801	24.189801	24.189801	24.149854	11.036338	0.000000	0.000000	10.804092	24.162701	24.189801	24.189801	
	24.189801	24.189801	24.189801	24.189801	10.593008	0.000000	0.000000	0.000000	14.905887	22.738591	24.189801	24.189801	
	24.189801	24.189801	24.189801	16.401366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.189801	24.189801	
	24.189801	24.189801	22.660167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.189801	24.189801	
	24.189801	24.189801	2.791309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.732662	24.189801	24.189801	
	24.189801	24.189801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.459020	24.158400	24.189801	24.189801	
	24.189801	24.189801	0.000000	0.000000	0.000000	0.000000	0.000000	17.120916	24.162701	24.189801	24.189801	24.189801	
	24.189801	24.189801	20.494404	6.231678	3.562062	18.686640	24.088058	24.189801	24.189801	24.189801	24.189801	24.189801	
	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	24.189801	
}--12X12
{
	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	24.258472	45.513979	57.025498	27.604488	17.917252	
	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	22.704381	37.534211	44.087135	25.007978	0.000000	17.917252	
	17.917252	17.917252	17.917252	17.917252	17.917252	23.032373	39.715541	45.782909	34.698739	0.000000	13.720262	17.917252	
	17.917252	17.917252	17.917252	17.917252	20.501382	36.597504	43.878868	38.614063	0.000000	5.326280	17.917252	17.917252	
	17.917252	17.917252	17.917252	20.756310	36.572254	46.301191	38.278451	0.000000	22.870524	30.028288	17.917252	17.917252	
	17.917252	17.917252	17.917252	28.687029	43.906500	42.704960	0.000000	19.857521	53.010808	37.140643	17.917252	17.917252	
	17.917252	17.917252	22.223795	40.799209	41.577084	0.000000	0.000000	6.507633	0.000000	0.000000	17.917252	17.917252	
	17.917252	17.917252	20.025579	40.865077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.917252	17.917252	
	17.917252	18.945164	13.686953	25.709150	0.000000	0.000000	0.000000	0.000000	0.000000	3.327714	17.917252	17.917252	
	17.917252	17.917252	7.024785	0.000000	0.000000	0.000000	0.000000	0.000000	5.326280	17.917252	17.917252	17.917252	
	17.917252	17.917252	16.165394	2.668392	0.000000	0.000000	1.756234	17.917252	17.917252	17.917252	17.917252	17.917252	
	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	17.917252	
}--12X12
{
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.012854	0.000000	21.519341	16.761012	8.964836	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.454026	0.000000	0.000000	4.553377	0.000000	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.454026	1.799723	0.000000	0.000000	0.000000	7.130422	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.559067	0.339053	0.000000	0.000000	0.000000	6.042044	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	1.619676	0.000000	0.000000	0.000000	29.328043	27.454360	11.396030	7.674612	
	7.674612	7.674612	7.674612	2.036106	0.000000	0.000000	0.000000	0.000000	29.115772	25.507447	15.479643	7.674612	
	7.674612	7.674612	5.110505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.810727	7.674612	7.674612	
	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.674612	7.674612	
	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.782906	7.674612	7.674612	
	7.674612	7.674612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.042044	7.674612	7.674612	7.674612	
	7.674612	7.674612	6.228994	4.399156	0.000000	0.000000	5.434149	7.674612	7.674612	7.674612	7.674612	7.674612	
	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	7.674612	
}--12X12
{
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	21.361842	0.000000	0.000000	26.604120	25.949398	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	24.041761	0.000000	0.000000	0.000000	27.309525	26.075056	
	25.381721	25.381721	25.381721	25.381721	25.381721	24.041761	0.000000	0.000000	0.000000	25.184199	27.146668	25.381721	
	25.381721	25.381721	25.381721	25.381721	24.679837	0.000000	0.000000	0.000000	22.851404	27.317961	25.932834	25.381721	
	25.381721	25.381721	25.381721	25.381721	0.000000	0.000000	0.000000	0.000000	21.049160	24.552235	25.381721	25.381721	
	25.381721	25.381721	25.381721	0.782412	0.000000	0.000000	0.000000	0.000000	0.000000	15.473010	25.532514	25.381721	
	25.381721	25.381721	14.215858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.863801	26.493587	25.381721	
	25.381721	25.381721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.447768	26.757500	25.381721	
	25.381721	25.381721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.701893	27.350489	25.479499	25.381721	
	25.381721	25.381721	0.000000	0.000000	0.000000	0.000000	0.000000	23.679730	27.121520	26.030612	25.381721	25.381721	
	25.381721	25.381721	21.669714	2.624622	1.711060	22.999874	26.451953	26.523755	25.479499	25.381721	25.381721	25.381721	
	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	25.381721	
}--12X12
}--6X12X12
POOL gradient: {
{
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
